,main_speaker,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
641,Tim Birkhead,19.75,36.666666666666664,18.416666666666668,15.333333333333334,23.083333333333332,17.416666666666668,23.0,19.25,14.333333333333334,7.166666666666667,12.666666666666666,14.75
642,Gary Wolf,62.833333333333336,49.083333333333336,53.0,47.5,43.833333333333336,42.166666666666664,40.666666666666664,39.583333333333336,43.666666666666664,36.75,39.666666666666664,29.083333333333332
643,Sebastian Seung,16.833333333333332,13.583333333333334,8.25,7.5,14.166666666666666,8.0,17.416666666666668,10.916666666666666,8.833333333333334,9.25,6.083333333333333,4.666666666666667
644,Inge Missmahl,0.0,0.0,4.416666666666667,1.6666666666666667,11.083333333333334,4.583333333333333,2.8333333333333335,1.75,2.1666666666666665,2.8333333333333335,2.9166666666666665,2.6666666666666665
645,Mechai Viravaidya,46.5,34.833333333333336,23.583333333333332,11.75,17.25,19.916666666666668,22.416666666666668,12.416666666666666,9.416666666666666,7.833333333333333,10.583333333333334,8.75
646,Eben Bayer,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.8333333333333334,0.5,0.5833333333333334,0.16666666666666666,0.25,0.16666666666666666,0.0
647,Tim Jackson,35.416666666666664,30.333333333333332,32.25,47.083333333333336,40.583333333333336,36.083333333333336,32.5,30.5,28.0,24.416666666666668,25.25,22.083333333333332
648,Barbara Block,49.75,32.333333333333336,34.083333333333336,35.75,34.75,31.75,29.083333333333332,31.5,33.083333333333336,25.25,23.5,25.666666666666668
649,Stacey Kramer,5.333333333333333,8.666666666666666,5.0,4.416666666666667,13.166666666666666,6.75,7.166666666666667,6.5,6.416666666666667,6.25,4.0,2.9166666666666665
650,Stefano Mancuso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,Melinda Gates,27.916666666666668,15.583333333333334,15.333333333333334,11.833333333333334,11.666666666666666,9.5,8.583333333333334,9.166666666666666,8.916666666666666,8.666666666666666,7.25,7.666666666666667
652,Peter Haas,74.33333333333333,65.0,67.16666666666667,58.583333333333336,48.333333333333336,46.583333333333336,41.833333333333336,35.083333333333336,36.25,29.583333333333332,26.583333333333332,27.833333333333332
653,Natalie Jeremijenko,27.916666666666668,15.75,13.0,10.0,10.75,8.0,5.916666666666667,7.916666666666667,5.166666666666667,5.333333333333333,3.5833333333333335,3.5
654,Joel Burns,1.8333333333333333,1.6666666666666667,0.9166666666666666,1.0,10.25,2.5833333333333335,1.6666666666666667,1.25,1.5,1.0,1.0,0.8333333333333334
655,Jessica Jackley,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0833333333333333,2.3333333333333335,1.5833333333333333,1.4166666666666667,1.3333333333333333,1.1666666666666667,1.4166666666666667,0.6666666666666666,0.5833333333333334
656,Heribert Watzke,0.0,6.916666666666667,0.0,3.5833333333333335,10.166666666666666,8.833333333333334,4.083333333333333,7.833333333333333,6.583333333333333,5.833333333333333,3.0,3.5
657,Dianna Cohen,27.25,26.916666666666668,45.0,39.083333333333336,33.916666666666664,30.916666666666668,20.25,21.0,21.25,21.833333333333332,23.333333333333332,17.833333333333332
658,Patrick Chappatte,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,1.25,1.25,0.75,0.5833333333333334,0.75,0.9166666666666666,1.0,0.75
659,"David Byrne, Ethel + Thomas Dolby",68.0,45.25,34.083333333333336,33.833333333333336,31.333333333333332,30.666666666666668,26.25,25.166666666666668,17.083333333333332,14.916666666666666,14.583333333333334,15.666666666666666
660,R.A. Mashelkar,3.5833333333333335,2.8333333333333335,1.0833333333333333,1.1666666666666667,1.4166666666666667,1.6666666666666667,1.5833333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,0.4166666666666667
661,Joseph Nye,65.91666666666667,52.5,54.5,53.833333333333336,51.166666666666664,58.416666666666664,46.0,43.416666666666664,36.5,36.916666666666664,35.916666666666664,34.416666666666664
662,Barton Seaver,9.25,52.333333333333336,41.583333333333336,38.833333333333336,27.666666666666668,35.166666666666664,20.833333333333332,17.25,17.833333333333332,12.0,9.166666666666666,12.416666666666666
663,Shimon Steinberg,0.0,3.75,2.0,1.5,2.1666666666666665,1.75,2.75,4.0,1.5,3.3333333333333335,3.3333333333333335,1.25
664,Miwa Matreyek,2.9166666666666665,8.666666666666666,6.083333333333333,8.416666666666666,18.416666666666668,15.5,10.75,8.5,9.166666666666666,7.583333333333333,5.666666666666667,5.666666666666667
665,Tom Chatfield,9.333333333333334,14.5,12.083333333333334,12.583333333333334,20.25,16.25,11.333333333333334,13.0,9.083333333333334,7.25,7.416666666666667,8.166666666666666
666,David Bismark,11.416666666666666,6.583333333333333,5.833333333333333,4.166666666666667,5.0,3.6666666666666665,3.5833333333333335,2.25,1.9166666666666667,1.9166666666666667,1.8333333333333333,1.5
667,Greg Stone,57.416666666666664,50.583333333333336,55.666666666666664,47.25,49.75,44.333333333333336,41.583333333333336,37.416666666666664,37.416666666666664,35.166666666666664,36.083333333333336,34.583333333333336
668,Gero Miesenboeck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Andrew Bird,29.25,48.833333333333336,32.666666666666664,59.833333333333336,28.583333333333332,24.833333333333332,32.083333333333336,15.666666666666666,12.666666666666666,8.666666666666666,14.166666666666666,8.666666666666666
670,Emily Pilloton,1.1666666666666667,3.0833333333333335,5.25,7.75,21.333333333333332,8.833333333333334,5.5,5.333333333333333,4.916666666666667,4.166666666666667,3.1666666666666665,3.0833333333333335
671,Stefan Wolff,23.083333333333332,24.166666666666668,18.333333333333332,12.666666666666666,11.75,11.333333333333334,9.333333333333334,10.0,10.25,9.666666666666666,10.916666666666666,7.666666666666667
672,Aaron Huey,33.25,19.75,18.75,19.083333333333332,20.666666666666668,23.416666666666668,22.0,30.416666666666668,30.166666666666668,19.333333333333332,16.416666666666668,14.0
673,Auret van Heerden,1.6666666666666667,2.5,1.5,2.0,5.666666666666667,6.583333333333333,7.0,5.166666666666667,3.5,3.5,3.1666666666666665,2.3333333333333335
674,Eric Berlow,6.416666666666667,6.666666666666667,3.5,2.75,6.416666666666667,8.75,4.916666666666667,7.666666666666667,5.083333333333333,3.5833333333333335,2.6666666666666665,2.8333333333333335
675,Conrad Wolfram,17.833333333333332,7.333333333333333,11.75,12.75,21.916666666666668,22.25,17.083333333333332,14.166666666666666,12.666666666666666,10.333333333333334,8.833333333333334,8.916666666666666
676,Denis Dutton,15.666666666666666,10.0,8.083333333333334,14.833333333333334,19.25,14.0,6.083333333333333,6.333333333333333,5.666666666666667,4.75,4.916666666666667,4.166666666666667
677,Shimon Schocken,0.0,0.5,1.3333333333333333,0.6666666666666666,1.8333333333333333,2.1666666666666665,8.25,3.75,2.1666666666666665,1.75,1.5,0.8333333333333334
678,John Hardy,27.083333333333332,33.666666666666664,41.75,71.25,72.0,29.583333333333332,24.5,21.166666666666668,19.083333333333332,19.083333333333332,17.583333333333332,16.083333333333332
679,Kristina Gjerde,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,Kim Gorgens,0.0,2.0833333333333335,0.75,0.0,3.0,3.0,1.5,1.0833333333333333,1.4166666666666667,2.1666666666666665,1.25,1.25
681,Zainab Salbi,27.166666666666668,36.583333333333336,21.333333333333332,19.583333333333332,22.25,24.416666666666668,20.416666666666668,16.583333333333332,14.083333333333334,18.25,19.0,12.833333333333334
682,Jason Fried,23.0,16.083333333333332,20.5,28.0,56.25,46.416666666666664,34.166666666666664,37.0,31.083333333333332,27.083333333333332,27.5,27.5
683,Dan Phillips,57.25,47.083333333333336,43.833333333333336,47.833333333333336,46.5,45.416666666666664,41.166666666666664,42.5,36.75,33.416666666666664,30.416666666666668,29.166666666666668
684,Birke Baehr,0.0,0.0,0.0,0.0,5.75,7.166666666666667,5.333333333333333,10.166666666666666,4.666666666666667,4.0,3.8333333333333335,3.25
685,William Ury,41.666666666666664,46.416666666666664,39.0,39.25,36.75,35.5,40.583333333333336,35.916666666666664,34.416666666666664,36.916666666666664,37.583333333333336,33.333333333333336
686,Marcel Dicke,25.333333333333332,14.916666666666666,16.416666666666668,15.75,17.083333333333332,15.666666666666666,13.25,11.083333333333334,10.333333333333334,11.0,8.0,6.583333333333333
687,Bart Weetjens,0.0,9.0,8.75,7.5,11.416666666666666,8.083333333333334,6.0,6.333333333333333,4.333333333333333,4.75,5.25,4.0
688,Arthur Potts Dawson,1.1666666666666667,3.25,9.166666666666666,7.75,8.166666666666666,16.333333333333332,7.583333333333333,4.916666666666667,3.5,2.5833333333333335,2.3333333333333335,2.8333333333333335
689,Halla Tómasdóttir,6.25,0.0,1.1666666666666667,3.1666666666666665,1.5,0.5833333333333334,0.75,0.3333333333333333,0.16666666666666666,1.9166666666666667,12.416666666666666,2.0833333333333335
690,Tony Porter,1.0833333333333333,0.75,0.75,0.8333333333333334,0.9166666666666666,1.0833333333333333,1.0,1.0833333333333333,1.0,1.0833333333333333,1.0,0.8333333333333334
691,Kiran Bedi,2.0,2.75,3.5,4.5,4.75,13.166666666666666,7.0,6.083333333333333,8.666666666666666,19.833333333333332,6.916666666666667,6.666666666666667
692,Hanna Rosin,7.916666666666667,10.666666666666666,10.75,13.666666666666666,14.916666666666666,14.083333333333334,29.166666666666668,26.0,25.916666666666668,15.166666666666666,10.333333333333334,11.583333333333334
693,Diana Laufenberg,0.75,1.5833333333333333,0.3333333333333333,0.0,1.0,2.3333333333333335,1.9166666666666667,1.5833333333333333,1.4166666666666667,2.0,1.4166666666666667,1.0
694,Rufus Griscom + Alisa Volkman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Rachel Botsman,0.0,0.0,0.8333333333333334,1.8333333333333333,17.25,31.5,32.416666666666664,37.583333333333336,26.083333333333332,25.333333333333332,25.666666666666668,35.0
696,Beverly + Dereck Joubert,77.08333333333333,71.5,71.16666666666667,69.5,66.58333333333333,74.08333333333333,66.33333333333333,63.333333333333336,64.0,63.916666666666664,66.25,59.666666666666664
697,Sheryl Sandberg,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.5833333333333334,1.0833333333333333,2.0,1.3333333333333333,2.0833333333333335,1.25,1.4166666666666667
698,Brené Brown,0.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.8333333333333333,2.25,2.0833333333333335,2.1666666666666665
699,Arianna Huffington,28.0,17.833333333333332,30.666666666666668,21.583333333333332,30.0,33.083333333333336,25.916666666666668,20.583333333333332,29.583333333333332,18.75,24.0,15.0
700,Lesley Hazleton,4.166666666666667,1.5,4.666666666666667,3.25,10.583333333333334,28.583333333333332,17.166666666666668,28.666666666666668,23.416666666666668,28.083333333333332,23.5,22.083333333333332
701,Charles Limb,7.75,7.833333333333333,8.5,7.5,4.75,11.583333333333334,7.083333333333333,6.583333333333333,6.0,5.333333333333333,5.083333333333333,5.416666666666667
702,Deborah Rhodes,22.416666666666668,14.25,10.166666666666666,8.083333333333334,8.75,10.166666666666666,8.666666666666666,7.0,7.583333333333333,6.333333333333333,6.083333333333333,6.833333333333333
703,Neil Pasricha,0.9166666666666666,0.0,0.4166666666666667,3.0833333333333335,17.333333333333332,37.25,16.416666666666668,9.333333333333334,6.333333333333333,5.583333333333333,12.583333333333334,10.333333333333334
704,Jody Williams,49.5,52.833333333333336,54.75,43.0,38.833333333333336,35.25,28.5,28.083333333333332,25.583333333333332,21.75,19.416666666666668,16.75
705,Amber Case,22.75,19.666666666666668,19.25,26.166666666666668,25.583333333333332,36.75,36.083333333333336,38.083333333333336,32.916666666666664,31.25,35.083333333333336,34.0
706,Thomas Thwaites,1.6666666666666667,1.75,1.5833333333333333,2.1666666666666665,2.3333333333333335,5.083333333333333,2.8333333333333335,2.0833333333333335,3.3333333333333335,6.333333333333333,8.833333333333334,4.166666666666667
707,Elizabeth Lesser,5.083333333333333,5.25,20.333333333333332,26.333333333333332,10.416666666666666,8.666666666666666,7.5,6.833333333333333,8.666666666666666,6.166666666666667,6.916666666666667,6.083333333333333
708,Ali Carr-Chellman,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
709,Naomi Klein,17.916666666666668,35.083333333333336,49.916666666666664,36.583333333333336,26.416666666666668,25.416666666666668,17.25,12.333333333333334,18.25,22.416666666666668,15.833333333333334,16.916666666666668
710,Charity Tillemann-Dick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Van Jones,4.25,4.416666666666667,5.583333333333333,15.75,6.5,6.5,5.75,4.25,3.75,3.9166666666666665,12.0,8.083333333333334
712,Anders Ynnerman,3.75,4.0,2.0,1.25,1.75,3.25,1.4166666666666667,0.75,1.0,0.9166666666666666,0.75,0.5833333333333334
713,Heather Knight,30.75,26.083333333333332,33.916666666666664,26.916666666666668,25.583333333333332,39.166666666666664,31.916666666666668,39.083333333333336,36.166666666666664,36.083333333333336,33.166666666666664,39.583333333333336
714,Martin Jacques,4.916666666666667,17.083333333333332,3.1666666666666665,3.25,3.4166666666666665,3.4166666666666665,2.5833333333333335,2.8333333333333335,2.25,2.75,2.0,2.0
715,Thomas Goetz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Liza Donnelly,16.833333333333332,25.083333333333332,19.583333333333332,18.25,20.75,31.583333333333332,25.25,19.916666666666668,19.833333333333332,18.416666666666668,16.916666666666668,15.416666666666666
717,Ariel Garten,32.416666666666664,43.666666666666664,38.0,14.75,20.583333333333332,16.333333333333332,37.666666666666664,25.416666666666668,27.916666666666668,19.333333333333332,13.75,9.166666666666666
718,Bruce Feiler,20.333333333333332,11.333333333333334,5.666666666666667,7.25,20.833333333333332,8.166666666666666,4.666666666666667,11.666666666666666,6.416666666666667,6.0,3.8333333333333335,5.75
719,Kate Orff,5.583333333333333,3.5,2.5833333333333335,2.3333333333333335,1.6666666666666667,2.5833333333333335,2.0,2.0,1.5,1.9166666666666667,1.5833333333333333,2.5833333333333335
720,Dale Dougherty,6.083333333333333,6.833333333333333,4.666666666666667,3.9166666666666665,3.25,3.1666666666666665,3.4166666666666665,2.5833333333333335,2.8333333333333335,2.3333333333333335,2.0833333333333335,2.5
721,Christopher McDougall,5.5,2.9166666666666665,2.8333333333333335,34.166666666666664,42.0,36.0,34.416666666666664,20.333333333333332,14.666666666666666,15.333333333333334,11.833333333333334,10.666666666666666
722,Suheir Hammad,25.0,29.75,25.666666666666668,29.666666666666668,21.166666666666668,26.416666666666668,14.25,12.416666666666666,9.75,5.833333333333333,6.083333333333333,4.333333333333333
723,Nigel Marsh,14.583333333333334,14.333333333333334,10.583333333333334,6.75,8.416666666666666,24.833333333333332,14.333333333333334,14.833333333333334,12.083333333333334,13.333333333333334,8.416666666666666,7.916666666666667
724,Cynthia Breazeal,45.25,44.25,38.5,21.0,14.833333333333334,24.833333333333332,16.166666666666668,10.75,25.166666666666668,19.0,13.75,9.666666666666666
725,Hawa Abdi + Deqo Mohamed,0.0,1.8333333333333333,4.0,5.0,7.833333333333333,19.0,17.333333333333332,22.333333333333332,12.333333333333334,8.166666666666666,6.916666666666667,6.416666666666667
726,Michael Pawlyn,0.0,2.4166666666666665,1.0,5.583333333333333,4.416666666666667,23.25,10.666666666666666,10.583333333333334,8.166666666666666,8.833333333333334,7.416666666666667,6.083333333333333
727,Geert Chatrou,39.333333333333336,13.75,15.0,11.0,15.916666666666666,12.416666666666666,6.666666666666667,6.833333333333333,5.75,4.75,5.0,4.916666666666667
728,Krista Tippett,9.083333333333334,20.083333333333332,19.666666666666668,16.416666666666668,29.833333333333332,46.083333333333336,41.083333333333336,45.333333333333336,47.0,44.916666666666664,54.0,57.25
729,Patricia Kuhl,13.833333333333334,14.5,8.333333333333334,5.25,5.333333333333333,9.5,7.5,7.166666666666667,6.75,5.25,5.916666666666667,4.833333333333333
730,Lisa Gansky,0.25,0.4166666666666667,0.3333333333333333,0.0,0.5833333333333334,0.75,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0
731,Madeleine Albright,19.416666666666668,15.25,16.25,14.25,15.75,17.083333333333332,24.083333333333332,18.583333333333332,18.75,20.25,33.166666666666664,20.666666666666668
732,Noreena Hertz,21.583333333333332,19.5,10.583333333333334,11.083333333333334,8.75,17.5,5.666666666666667,8.583333333333334,9.083333333333334,4.75,4.5,3.0833333333333335
733,Iain Hutchison,4.333333333333333,3.3333333333333335,2.75,1.6666666666666667,3.0833333333333335,1.5,1.5,1.6666666666666667,1.5833333333333333,1.25,1.1666666666666667,1.3333333333333333
734,Elizabeth Lindsey,69.5,72.0,62.75,43.583333333333336,49.166666666666664,47.416666666666664,55.083333333333336,44.5,44.5,47.25,40.916666666666664,38.5
735,Danny Hillis,32.333333333333336,17.5,14.75,9.416666666666666,13.25,14.5,15.333333333333334,13.083333333333334,7.166666666666667,6.333333333333333,5.166666666666667,3.9166666666666665
736,Ahn Trio,17.916666666666668,15.916666666666666,18.75,33.166666666666664,15.25,12.916666666666666,5.916666666666667,3.4166666666666665,3.0833333333333335,2.0833333333333335,1.75,1.5
737,Wadah Khanfar,3.75,2.5833333333333335,2.5,2.4166666666666665,2.1666666666666665,9.333333333333334,3.75,1.9166666666666667,1.0833333333333333,1.4166666666666667,1.0,1.3333333333333333
738,JR,64.41666666666667,64.66666666666667,65.66666666666667,66.33333333333333,69.41666666666667,73.58333333333333,73.83333333333333,74.75,70.41666666666667,69.66666666666667,67.41666666666667,66.75
739,Wael Ghonim,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
740,Courtney E. Martin,1.4166666666666667,2.1666666666666665,2.4166666666666665,0.9166666666666666,0.9166666666666666,1.25,0.8333333333333334,1.0,1.1666666666666667,0.9166666666666666,0.6666666666666666,0.9166666666666666
